srcYear,srcStateName,srcMonth,Food grains allocated,Ration cards issued,Transaction for ration cards,Aadhaar authenticated Transactions,Aadhaar authenticated Transactions (%),ePoS (Electronic Point of Sale system) distribution of food grains,Manual distribution of food grains,Distribution of food grains,YearCode,Year,MonthCode,Month
2021-2022,Nagaland,Mar-22,7632.11,304492,265303,60127,22.66,5444.31,0,5444.31,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Meghalaya,Mar-22,10800.27,421505,376146,21436,5.7,10507.43,1372.59,11880.03,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Maharashtra,Mar-22,383766,15352732,13524659,13524659,100,328731.89,0,328731.89,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Madhya Pradesh,Mar-22,297039.11,11736446,10534186,10230351,97.12,248571.97,0.03,248572,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Ladakh,Mar-22,0,28715,20067,3050,15.2,408.75,0,408.75,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Kerala,Mar-22,85459.89,3967873,3921579,3657748,93.27,81762.06,60.48,81822.54,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Karnataka,Mar-22,217403,11571015,10485733,10485733,100,206955.37,399.19,207354.56,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Jharkhand,Mar-22,144959.47,5936071,5480560,4894711,89.31,136705.26,0,136705.26,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Jammu And Kashmir,Mar-22,39798.05,1640466,521041,450881,86.53,33779.02,0,33779.02,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Haryana,Mar-22,66250,2784701,4880653,4880653,100,60582.85,0,60582.85,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Gujarat,Mar-22,198288.02,7360273,6879599,6665831,96.89,175678.83,0,175678.83,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Goa,Mar-22,2856.63,143029,135806,131239,96.64,2821.12,0,2821.12,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Delhi,Mar-22,37572.75,1780534,1749740,1749740,100,37821.83,0,37821.83,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Daman & Diu,Mar-22,451.98,59943,50684,50684,100,1255.29,0,1255.29,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Bihar,Mar-22,457821.73,18219895,16778211,16751876,99.84,436156.79,0,436156.79,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Assam,Mar-22,135479.33,5246113,751656,751656,100,20240.73,110883.69,131124.43,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Arunachal Pradesh,Mar-22,4677.46,180487,138840,9007,6.49,3697.85,1146.93,4844.78,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Andhra Pradesh,Mar-22,154148.03,8935626,8326985,8326985,100,136869.2,0,136869.2,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2021-2022,Andaman & Nicobar Islands,Mar-22,332.7,16759,15382,13900,90.37,339.39,0,339.39,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022"
2022-2023,Maharashtra,Mar-23,383766,15525361,14587661,14442071,99,278828.04,0,278828.04,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Karnataka,Mar-23,217403,11384916,10709501,10709501,100,115579.2,122.83,115702.03,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Goa,Mar-23,2856.63,131457,120214,115452,96.04,2553.99,0,2553.99,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Kerala,Mar-23,85459.89,4103289,4140776,3783353,91.37,72369.87,50.66,72420.53,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,West Bengal,Mar-23,330516.44,55884439,13885534,13766468,99.14,277756.13,0,277756.13,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Ladakh,Mar-23,0,28991,26877,11895,44.26,364.53,0,364.53,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Uttar Pradesh,Mar-23,811798.34,36076773,33836655,33709895,99.63,784700.28,0,784700.28,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Delhi,Mar-23,37572.75,3568884,2978006,2978006,100,78775.7,0,78775.7,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Uttarakhand,Mar-23,33454.8,1381293,1097602,966987,88.1,19646.06,6039.93,25685.99,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Telangana,Mar-23,108004.23,5465845,4743801,4743801,100,91972.71,120.62,92093.33,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Odisha,Mar-23,179926.06,9291070,7202658,6335490,87.96,2142.79,0,2142.79,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Uttarakhand,Mar-23,33454.8,1381293,1097602,966987,88.1,19646.06,6039.93,25685.99,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Tripura,Mar-23,13761.1,601132,586321,584679,99.72,11675.59,0,11675.59,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Telangana,Mar-23,108004.23,5465845,4743801,4743801,100,91972.71,120.62,92093.33,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Tamil Nadu,Mar-23,202114.13,11460614,12723708,12200422,95.89,197891.84,0,197891.84,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Andhra Pradesh,Mar-23,154148.03,9027378,8354233,8354233,100,95061.29,0,95061.29,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Sikkim,Mar-23,2197.94,194578,131082,130284,99.39,3176.77,807.1,3983.87,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Rajasthan,Mar-23,232631,10511207,9885064,9885006,100,215582.92,0,215582.92,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Andaman & Nicobar Islands,Mar-23,332.7,32880,32304,30890,95.62,705.75,0,705.75,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Madhya Pradesh,Mar-23,297039.11,12496214,11269172,10844840,96.23,105345.49,5.73,105351.23,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,West Bengal,Mar-23,330516.44,55884439,13885534,13766468,99.14,277756.13,0,277756.13,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Tripura,Mar-23,13761.1,601132,586321,584679,99.72,11675.59,0,11675.59,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Ladakh,Mar-23,0,28991,26877,11895,44.26,364.53,0,364.53,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Madhya Pradesh,Mar-23,297039.11,12496214,11269172,10844840,96.23,105345.49,5.73,105351.23,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Maharashtra,Mar-23,383766,15525361,14587661,14442071,99,278828.04,0,278828.04,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Meghalaya,Mar-23,10800.27,421573,347247,49300,14.2,9703.51,2030.14,11733.65,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Uttar Pradesh,Mar-23,811798.34,36076773,33836655,33709895,99.63,784700.28,0,784700.28,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Mizoram,Mar-23,3827.96,168921,165339,137864,83.38,3885.24,0,3885.24,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Nagaland,Mar-23,7632.11,322337,277747,62684,22.57,5469.68,0,5469.68,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Arunachal Pradesh,Mar-23,4677.46,348360,286156,12060,4.21,7621.62,175.87,7797.5,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Assam,Mar-23,135479.33,10550856,9080944,9027406,99.41,182054.58,14985.39,197039.98,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Rajasthan,Mar-23,232631,10511207,9885064,9885006,100,215582.92,0,215582.92,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Karnataka,Mar-23,217403,11384916,10709501,10709501,100,115579.2,122.83,115702.03,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Odisha,Mar-23,179926.06,9291070,7202658,6335490,87.96,2142.79,0,2142.79,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Assam,Mar-23,135479.33,10550856,9080944,9027406,99.41,182054.58,14985.39,197039.98,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Nagaland,Mar-23,7632.11,322337,277747,62684,22.57,5469.68,0,5469.68,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Bihar,Mar-23,457821.73,18810431,17217462,17145401,99.58,126660.66,0,126660.66,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Bihar,Mar-23,457821.73,18810431,17217462,17145401,99.58,126660.66,0,126660.66,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Andhra Pradesh,Mar-23,154148.03,9027378,8354233,8354233,100,95061.29,0,95061.29,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Jharkhand,Mar-23,144959.47,6055943,5641112,5453918,96.68,26532.13,0,26532.13,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Mizoram,Mar-23,3827.96,168921,165339,137864,83.38,3885.24,0,3885.24,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Daman & Diu,Mar-23,451.98,50784,48111,48111,100,463.39,0,463.39,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Kerala,Mar-23,85459.89,4103289,4140776,3783353,91.37,72369.87,50.66,72420.53,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Sikkim,Mar-23,2197.94,194578,131082,130284,99.39,3176.77,807.1,3983.87,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Meghalaya,Mar-23,10800.27,421573,347247,49300,14.2,9703.51,2030.14,11733.65,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Delhi,Mar-23,37572.75,3568884,2978006,2978006,100,78775.7,0,78775.7,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Jammu And Kashmir,Mar-23,39798.05,1652397,1535436,1441868,93.91,30325.8,0,30325.8,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Daman & Diu,Mar-23,451.98,50784,48111,48111,100,463.39,0,463.39,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Goa,Mar-23,2856.63,131457,120214,115452,96.04,2553.99,0,2553.99,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Arunachal Pradesh,Mar-23,4677.46,348360,286156,12060,4.21,7621.62,175.87,7797.5,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Andaman & Nicobar Islands,Mar-23,332.7,32880,32304,30890,95.62,705.75,0,705.75,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Gujarat,Mar-23,198288.02,7579736,6815582,6756573,99.13,126216.43,0,126216.43,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Haryana,Mar-23,66250,3217345,4483486,4483486,100,62683.84,0,62683.84,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Haryana,Mar-23,66250,3217345,4483486,4483486,100,62683.84,0,62683.84,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Jammu And Kashmir,Mar-23,39798.05,1652397,1535436,1441868,93.91,30325.8,0,30325.8,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Tamil Nadu,Mar-23,202114.13,11460614,12723708,12200422,95.89,197891.84,0,197891.84,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Gujarat,Mar-23,198288.02,7579736,6815582,6756573,99.13,126216.43,0,126216.43,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2022-2023,Jharkhand,Mar-23,144959.47,6055943,5641112,5453918,96.68,26532.13,0,26532.13,2023,"Calendar Year (Jan - Dec), 2023",202303,"March, 2023"
2023-2024,West Bengal,Mar-24,330516.44,51741484,1008276,1008157,99.99,10003.47,0,10003.47,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Andhra Pradesh,Mar-24,154148.03,9021931,2809532,2809532,100,644.36,0,644.36,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Arunachal Pradesh,Mar-24,4677.46,180490,13462,203,1.51,374.46,0,374.46,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Assam,Mar-24,135479.33,6637940,5029526,5008997,99.59,101321.79,0,101321.79,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Delhi,Mar-24,37572.75,1781363,1161488,1161488,100,25696.23,0,25696.23,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Goa,Mar-24,2856.63,128819,11736,11567,98.56,0,0,0,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Gujarat,Mar-24,198288.02,7760015,80848,80841,99.99,1090.64,0,1090.64,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Jammu And Kashmir,Mar-24,39798.05,1623850,360185,300554,83.44,1928.65,0,1928.65,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Jharkhand,Mar-24,144959.47,5662771,36507,34678,94.99,179.88,0,179.88,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Karnataka,Mar-24,217403,11422159,88835,88835,100,6.22,0,6.22,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Ladakh,Mar-24,0,29895,20,20,100,0.31,0,0.31,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Madhya Pradesh,Mar-24,297039.11,12526966,563999,557317,98.82,5392.35,0,5392.35,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Maharashtra,Mar-24,383766,16204844,55165,55165,100,501.08,0,501.08,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Odisha,Mar-24,179926.06,9275604,9116722,8144309,89.33,2.47,0,2.47,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Rajasthan,Mar-24,232631,10738612,2548332,2548316,100,55013.45,0,55013.45,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Tamil Nadu,Mar-24,202114.13,11427820,2169263,2139695,98.64,1080.51,0,1080.51,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Telangana,Mar-24,108004.23,5439176,2062398,2062398,100,0,0,0,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Tripura,Mar-24,13761.1,605695,45949,45944,99.99,0,0,0,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,West Bengal,Mar-24,330516.44,51741484,1008276,1008157,99.99,10003.47,0,10003.47,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Andhra Pradesh,Mar-24,154148.03,9021931,2809532,2809532,100,644.36,0,644.36,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Arunachal Pradesh,Mar-24,4677.46,180490,13462,203,1.51,374.46,0,374.46,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Assam,Mar-24,135479.33,6637940,5029526,5008997,99.59,101321.79,0,101321.79,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Delhi,Mar-24,37572.75,1781363,1161488,1161488,100,25696.23,0,25696.23,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Goa,Mar-24,2856.63,128819,11736,11567,98.56,0,0,0,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Gujarat,Mar-24,198288.02,7760015,80848,80841,99.99,1090.64,0,1090.64,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Jammu And Kashmir,Mar-24,39798.05,1623850,360185,300554,83.44,1928.65,0,1928.65,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Jharkhand,Mar-24,144959.47,5662771,36507,34678,94.99,179.88,0,179.88,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Karnataka,Mar-24,217403,11422159,88835,88835,100,6.22,0,6.22,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Ladakh,Mar-24,0,29895,20,20,100,0.31,0,0.31,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Madhya Pradesh,Mar-24,297039.11,12526966,563999,557317,98.82,5392.35,0,5392.35,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Maharashtra,Mar-24,383766,16204844,55165,55165,100,501.08,0,501.08,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Odisha,Mar-24,179926.06,9275604,9116722,8144309,89.33,2.47,0,2.47,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Rajasthan,Mar-24,232631,10738612,2548332,2548316,100,55013.45,0,55013.45,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Tamil Nadu,Mar-24,202114.13,11427820,2169263,2139695,98.64,1080.51,0,1080.51,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Telangana,Mar-24,108004.23,5439176,2062398,2062398,100,0,0,0,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2023-2024,Tripura,Mar-24,13761.1,605695,45949,45944,99.99,0,0,0,2024,"Calendar Year (Jan - Dec), 2024",202403,"March, 2024"
2017-18,KERALA,May-17,85459.89,311894,0,0,0,0,7699.7,7699.7,2017,"Calendar Year (Jan - Dec), 2017",201705,"May, 2017"
2017-18,MIZORAM,May-17,3827.96,35064,0,0,0,0,1052.23,1052.23,2017,"Calendar Year (Jan - Dec), 2017",201705,"May, 2017"
2018-19,HIMACHAL PRADESH,May-18,16857.47,685331,512444,2781,0.54,11693.76,3299.59,14993.35,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,MEGHALAYA,May-18,10800.27,1551,942,0,0,22.33,10406.54,10428.86,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,ASSAM,May-18,135479.33,30906,14521,0,0,315.57,137659.69,137975.26,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,MAHARASHTRA,May-18,383766,14752964,9911456,9911456,100,250969.54,103529.37,354498.91,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,SIKKIM,May-18,2197.94,57686,2490,2490,100,64.86,2138.02,2202.87,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,PUNJAB,May-18,72510,729641,0,0,0,0,44913.5,44913.5,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,GUJARAT,May-18,198288.02,6959469,5787742,4247937,73.4,162006.37,0,162006.37,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,HARYANA,May-18,66250,2961299,2383889,2383889,100,51264.42,0,51264.42,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,ANDAMAN & NICOBAR ISLANDS,May-18,332.7,9552,2519,0,0,40.16,205.05,245.21,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,BIHAR,May-18,457821.73,17077671,0,0,0,0,438612.55,438612.55,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,ANDHRA PRADESH,May-18,154148.03,9452705,8705401,8705401,100,142557.47,2919.97,145477.44,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,MADHYA PRADESH,May-18,297039.11,11777859,8896240,1670600,18.78,225490.24,67859.47,293349.72,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,NAGALAND,May-18,7632.11,284934,0,0,0,0,7632.11,7632.11,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,LAKSHADWEEP,May-18,126.85,13587,2,0,0,0.02,0,0.02,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,DADRA & NAGAR HAVELI,May-18,928.95,34141,33517,27858,83.12,824.57,0,824.57,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,CHHATTISGARH,May-18,115338,5344361,5241175,723132,13.8,112509.99,2122.76,114632.75,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,KARNATAKA,May-18,217403,12114132,9851169,9851168,100,176596.98,12934.57,189531.55,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,TELANGANA,May-18,108004.23,5192173,8601005,8601005,100,92693.55,1017.98,93711.53,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,ODISHA,May-18,179926.06,8670312,9705490,5126123,52.82,172459.56,9233.57,181693.13,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,DAMAN & DIU,May-18,451.98,22529,18978,18687,98.47,371.08,0,371.08,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,KERALA,May-18,85459.89,3388255,3369218,3070478,91.13,76981.01,127.06,77108.07,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,WEST BENGAL,May-18,330516.44,56295909,0,0,0,0,328868.28,328868.28,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,JAMMU AND KASHMIR,May-18,39798.05,1667296,1064531,119205,11.2,25111.86,12720.09,37831.94,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,TRIPURA,May-18,13761.1,588073,467097,467097,100,14091.35,3165.72,17257.07,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,JHARKHAND,May-18,144959.47,5683353,3790806,2850146,75.19,142304.24,0,142304.24,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,RAJASTHAN,May-18,232631,10114526,8912620,8910452,99.98,211872.28,735.64,212607.92,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,MANIPUR,May-18,12461.24,496481,0,0,0,0,11796.56,11796.56,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,GOA,May-18,2856.63,140065,2744,0,0,59.82,2391.46,2451.28,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,MIZORAM,May-18,3827.96,145512,0,0,0,0,4016.25,4016.25,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,TAMIL NADU,May-18,202114.13,9996283,9993108,0,0,190468.63,0,190468.63,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,ARUNACHAL PRADESH,May-18,4677.46,179913,0,0,0,0,4676,4676,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,UTTAR PRADESH,May-18,811798.34,33700046,5114656,4528632,88.54,124974.13,657559.11,782533.25,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,DELHI,May-18,37572.75,1941651,0,0,0,0,32809.43,32809.43,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018-19,UTTARAKHAND,May-18,33454.8,1336229,0,0,0,0,37332.96,37332.96,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2019-20,KARNATAKA,May-19,217403,12448492,10712033,10712020,100,192743.55,5618.94,198362.49,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
2019-20,DAMAN & DIU,May-19,451.98,19944,18532,9435,50.91,374.41,0,374.41,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
2019-20,ANDHRA PRADESH,May-19,154148.03,9298404,8576378,8576378,100,137425.98,2947.53,140373.51,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019"
